caseId,stratum,machineDecision,machineConfidence,evidenceStatus,evidenceLabel,evidenceType,evidence,reviewer,source,sourceId,sourceName,sourceCategory,candidateId,candidateName,candidateCategory,distanceMeters,humanLabel,humanReviewer,humanEvidenceReference,humanNotes
MATCH:overture:overture:60b864b9-9114-4e59-a16b-1fdeb346a19c,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9862,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:60b864b9-9114-4e59-a16b-1fdeb346a19c,Bòng cafe,cafe,google_maps_2321,Bòng Café,cafe,34.6,,,,
MATCH:overture:overture:61c587ec-99b6-43f1-89ef-632ed345034d,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9877,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:61c587ec-99b6-43f1-89ef-632ed345034d,Nhà hàng Mành - Vietnamese Cuisine,restaurant,google_maps_2308,Nhà hàng Mành - Vietnamese Cuisine,restaurant,30.73,,,,
MATCH:overture:overture:6347fde3-ce7c-44fe-aa47-4e88287fc1e5,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9921,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:6347fde3-ce7c-44fe-aa47-4e88287fc1e5,HuaCha - Trà sữa ô long hoa - THPT Hoàng Hoa Thám,cafe,google_maps_1848,HuaCha - Trà sữa ô long hoa - THPT Hoàng Hoa Thám,cafe,19.63,,,,
MATCH:overture:overture:64d2e3b1-490c-4304-b42c-0ca9a8afb8a7,PROBABLE_MATCH,PROBABLE_MATCH,0.7255,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:64d2e3b1-490c-4304-b42c-0ca9a8afb8a7,Quán Phở Mai,restaurant,google_maps_1252,Quán Phở Nhàn,restaurant,142.57,,,,
MATCH:overture:overture:64ef2933-7a80-438b-9455-5a752ca63fd9,NEW_CANDIDATE,NEW_CANDIDATE,0.2966,EVIDENCE_SUPPORTED,NOT_MATCH,SAME_BUILDING_DIFFERENT_BUSINESS,"[""distance_m=22.08"",""incompatible_known_categories""]",STAGE4I_STRUCTURED_EVIDENCE_V1,overture,overture:64ef2933-7a80-438b-9455-5a752ca63fd9,Soar Gym,gym,google_maps_2266,Buffalo Bar,nightlife,22.08,,,,
MATCH:overture:overture:672dfb5a-ea65-4576-9d6c-1dc65d5dc1d3,NEW_CANDIDATE,NEW_CANDIDATE,0.3779,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:672dfb5a-ea65-4576-9d6c-1dc65d5dc1d3,Phòng khám nội soi Nguyễn Việt Hải - Hải Phòng . Đà Nẵng,doctor,google_maps_1847,HuaCha - Trà sữa ô long hoa - Hải Phòng,cafe,214.29,,,,
MATCH:overture:overture:6a1d3d9f-3937-4910-bbba-aee5536b2f9d,AMBIGUOUS,AMBIGUOUS,0.9749,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:6a1d3d9f-3937-4910-bbba-aee5536b2f9d,Trà sữa XingFuCha 40 Phạm Như Xương,cafe,google_maps_818,Trà sữa XingFuCha 40 Phạm Như Xương,cafe,62.64,,,,
MATCH:overture:overture:6b078e76-70ba-49e4-825c-542b19d25755,NEW_CANDIDATE,NEW_CANDIDATE,0.6199,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:6b078e76-70ba-49e4-825c-542b19d25755,1991 Coffee & Tea,cafe,google_maps_817,Sunshine Coffee & Milktea,cafe,80.37,,,,
MATCH:overture:overture:6c9d9904-7a89-42bf-9d8d-b59dcd9d6107,PROBABLE_MATCH,PROBABLE_MATCH,0.6655,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:6c9d9904-7a89-42bf-9d8d-b59dcd9d6107,Milano 245 Bế Văn Đàn,cafe,foody_222,Hải Sản Cô Ba - Bế Văn Đàn,restaurant,45.12,,,,
MATCH:overture:overture:6e3e8ec9-8d72-4053-9d85-c2c4e7d8f3b2,NEW_CANDIDATE,NEW_CANDIDATE,0.3713,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:6e3e8ec9-8d72-4053-9d85-c2c4e7d8f3b2,Shop gấu bông  quận Hải Châu Đà Nẵng,flowers,google_maps_2796,Quán ăn Hai Trí Sài Gòn,restaurant,33.24,,,,
MATCH:overture:overture:6fdf8da7-c4f8-47d7-a1e6-e73a95a95f0e,NEW_CANDIDATE,NEW_CANDIDATE,0.2736,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:6fdf8da7-c4f8-47d7-a1e6-e73a95a95f0e,Công ty cổ phần Trà Anh - Xây Dựng 0905.898.880,construction,google_maps_2364,100 Ngày Hạ - Trà tròn vị,cafe,170.35,,,,
MATCH:overture:overture:708958dc-5cd7-4e8f-a23d-7548fd40dc90,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9976,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:708958dc-5cd7-4e8f-a23d-7548fd40dc90,TRASU - Trà sữa đậm vị,cafe,google_maps_1012,TRASU - Trà sữa đậm vị,cafe,5.98,,,,
MATCH:overture:overture:71527d81-ffc8-4440-8c65-e7b2d381f0ef,NEW_CANDIDATE,NEW_CANDIDATE,0.3724,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:71527d81-ffc8-4440-8c65-e7b2d381f0ef,Siêu thị Thế Giới Di Động (Trung Tâm Laptop),home,google_maps_1148,"Sushi Time - 305 Điện Biên Phủ, Đà Nẵng",restaurant,86.76,,,,
MATCH:overture:overture:71a1c858-8e4e-4306-a063-e2da20b8d4a0,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9865,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:71a1c858-8e4e-4306-a063-e2da20b8d4a0,NOWA Chicken & Food | Nhà hàng gà rán và mỳ cay Hàn Quốc tại Đà Nẵng,restaurant,google_maps_4826,NOWA Chicken & Food | Nhà hàng gà rán và mỳ cay Hàn Quốc tại Đà Nẵng,restaurant,33.69,,,,
MATCH:overture:overture:7219119b-0478-43a5-ab4d-2b451cf99f34,PROBABLE_MATCH,PROBABLE_MATCH,0.8536,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7219119b-0478-43a5-ab4d-2b451cf99f34,Gỏi Cá Thanh Hương- Đặc sản Nam Ô,restaurant,google_maps_622,Gỏi Cá Thanh Hương - Nam Ô,restaurant,3.59,,,,
MATCH:overture:overture:741f74ca-15b0-4c6b-83d6-51d4f3db8921,NEW_CANDIDATE,NEW_CANDIDATE,0.324,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:741f74ca-15b0-4c6b-83d6-51d4f3db8921,Dona Wedding Bridal,bridal,google_maps_1938,Đồng Tiến Bakery,bakery,147.98,,,,
MATCH:overture:overture:743203d8-65d9-40d8-a248-c87bc23a8d66,NEW_CANDIDATE,NEW_CANDIDATE,0.4747,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:743203d8-65d9-40d8-a248-c87bc23a8d66,"Cửa hàng bán dụng cụ, trang thiết bị thể thao tại Đà Nẵng-Quảng Nam-Huế",shopping,google_maps_3839,Cát Tường Homestay,shopping,136.83,,,,
MATCH:overture:overture:7555b69e-4737-448c-8380-3e06c48566ff,AMBIGUOUS,AMBIGUOUS,0.9962,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7555b69e-4737-448c-8380-3e06c48566ff,Đồng Tiến Bakery,bakery,google_maps_2444,Đồng Tiến Bakery,bakery,9.51,,,,
MATCH:overture:overture:75df8972-8aea-4991-8c8f-a6a3b023db97,PROBABLE_MATCH,PROBABLE_MATCH,0.7311,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:75df8972-8aea-4991-8c8f-a6a3b023db97,Pizza Khủng Long Mập - Ông Ích Đường,restaurant,foody_1118,Mì Quảng Bà Mua - Ông Ích Đường,restaurant,117.96,,,,
MATCH:overture:overture:792115c9-a935-468e-80c4-2c38485b8474,PROBABLE_MATCH,PROBABLE_MATCH,0.9415,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:792115c9-a935-468e-80c4-2c38485b8474,Quan Mau - Banh Trang Thit Heo,restaurant,foody_1198,Quán Mậu - Bánh Tráng Thịt Heo,restaurant,146.27,,,,
MATCH:overture:overture:7ce90511-f61d-47b1-83c5-21f1d37c12b9,NEW_CANDIDATE,NEW_CANDIDATE,0.3016,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7ce90511-f61d-47b1-83c5-21f1d37c12b9,Cupid Wedding Đà Nẵng,professional,foody_1073,Ốc Hút Cây Bàng,restaurant,132.66,,,,
MATCH:overture:overture:7ce99702-701f-4168-9120-a94d2821c228,AMBIGUOUS,AMBIGUOUS,0.7478,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7ce99702-701f-4168-9120-a94d2821c228,Tiệm bánh Hồng Ân,cafe,google_maps_421,Tiệm Bánh Hồng Ân,bakery,382.97,,,,
MATCH:overture:overture:7d000f90-2aef-4b63-a1e7-e001c1855b82,NEW_CANDIDATE,NEW_CANDIDATE,0.3284,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7d000f90-2aef-4b63-a1e7-e001c1855b82,7:AM hair salon,beauty,google_maps_2339,Coxi garden cafe,cafe,65.6,,,,
MATCH:overture:overture:7d087016-b485-4aad-a7f9-e61cdc828dbb,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9899,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7d087016-b485-4aad-a7f9-e61cdc828dbb,PongDang - Nhà Hàng Buffet Hàn Quốc,restaurant,google_maps_106,PongDang - Nhà Hàng Buffet Hàn Quốc,restaurant,25.2,,,,
MATCH:overture:overture:7d34b2f6-bddd-4b62-b6f5-e6bcf0f3ee4d,PROBABLE_MATCH,PROBABLE_MATCH,0.9717,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7d34b2f6-bddd-4b62-b6f5-e6bcf0f3ee4d,Lu Coffee,cafe,google_maps_2709,Lu Coffee,cafe,70.71,,,,
MATCH:overture:overture:7e4b0c96-3e53-42db-abe0-ea818603824a,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9936,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7e4b0c96-3e53-42db-abe0-ea818603824a,Trà Sữa YUKI HANA,cafe,google_maps_142,Trà Sữa YUKI HANA,cafe,15.99,,,,
MATCH:overture:overture:7e56c436-2a36-475a-a1a0-fb93dd55674e,NEW_CANDIDATE,NEW_CANDIDATE,0.4022,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7e56c436-2a36-475a-a1a0-fb93dd55674e,Quảng cáo - Nội thất Đà Nẵng,interior,google_maps_965,Tiệm Bánh Đồng Thuận Bakery,shopping,138.89,,,,
MATCH:overture:overture:7f92a331-4db2-4417-a840-536c31d443e8,NEW_CANDIDATE,NEW_CANDIDATE,0.5069,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7f92a331-4db2-4417-a840-536c31d443e8,Điểm Tâm Hồng - Trần Kế Xương,cafe,google_maps_4346,Milano Coffee Ái Nghĩa,cafe,104.87,,,,
MATCH:overture:overture:7fe13725-1e8b-47af-a540-23d7018431ef,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9981,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:7fe13725-1e8b-47af-a540-23d7018431ef,Cơm Chiên Long Phụng,restaurant,google_maps_2900,Cơm Chiên Long Phụng,restaurant,4.63,,,,
MATCH:overture:overture:806d1588-fc7f-47b8-b0ad-dffa8782a6f1,NEW_CANDIDATE,NEW_CANDIDATE,0,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:806d1588-fc7f-47b8-b0ad-dffa8782a6f1,Khu đô thị Kim Long City,real,,,,,,,,
MATCH:overture:overture:83842b32-54e3-46d4-80f7-dde59f6e8ab6,NEW_CANDIDATE,NEW_CANDIDATE,0.2514,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:83842b32-54e3-46d4-80f7-dde59f6e8ab6,BTM Apartment Da Nang,holiday,google_maps_2411,Flora Bar & Lounge,nightlife,161.56,,,,
MATCH:overture:overture:869b0d68-7b43-49c1-aecc-69dd974ae1c5,PROBABLE_MATCH,PROBABLE_MATCH,0.8114,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:869b0d68-7b43-49c1-aecc-69dd974ae1c5,"POOM - Cà phê, Trà trái cây, Rau má pha, Ăn vặt.",cafe,google_maps_1862,POOM - trà trái cây - trà sữa - cà phê - ăn vặt,cafe,22.72,,,,
MATCH:overture:overture:870d33a1-b9ba-459e-888b-b48c29911766,PROBABLE_MATCH,PROBABLE_MATCH,0.9795,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:870d33a1-b9ba-459e-888b-b48c29911766,Hoan Vu Hai San Tuoi Song,restaurant,foody_509,Hoàn Vũ - Hải Sản Tươi Sống,restaurant,51.35,,,,
MATCH:overture:overture:897f9ff8-5bcf-4d04-a33c-e9a1187ca1d4,NEW_CANDIDATE,NEW_CANDIDATE,0.3101,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:897f9ff8-5bcf-4d04-a33c-e9a1187ca1d4,Futagobim Company,graphic,google_maps_2132,La Bicicleta café,cafe,151.33,,,,
MATCH:overture:overture:8ad55680-4db0-4d4d-88e8-a2e024514a57,NEW_CANDIDATE,NEW_CANDIDATE,0.5438,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:8ad55680-4db0-4d4d-88e8-a2e024514a57,Café - Giải Khát Yến Nhi,cafe,google_maps_4627,Cà phê Đức Nhi,cafe,372.93,,,,
MATCH:overture:overture:8c6ba5b8-a208-482d-aaf2-1b0dee31d8f5,PROBABLE_MATCH,PROBABLE_MATCH,0.9791,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:8c6ba5b8-a208-482d-aaf2-1b0dee31d8f5,Bún Thịt Nướng Phú Hồng,restaurant,foody_162,Bún Thịt Nướng Phú Hồng,restaurant,52.28,,,,
MATCH:overture:overture:8cde6116-c323-4684-9c68-f7cdcd9e55e7,PROBABLE_MATCH,PROBABLE_MATCH,0.9596,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:8cde6116-c323-4684-9c68-f7cdcd9e55e7,Tiệm Bún Đậu Ông Chú,restaurant,google_maps_5176,Tiệm Bún Đậu Ông Chú,restaurant,100.91,,,,
MATCH:overture:overture:8e20c48f-4a39-4a5b-8f01-4f95ae39e19a,PROBABLE_MATCH,PROBABLE_MATCH,0.7891,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:8e20c48f-4a39-4a5b-8f01-4f95ae39e19a,Tra sua,cafe,google_maps_2465,Trà sữa BB,cafe,92.31,,,,
MATCH:overture:overture:8f6763a2-5cb6-417e-8a49-517a52ee8ea5,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9929,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:8f6763a2-5cb6-417e-8a49-517a52ee8ea5,Quán Heo Tộc,restaurant,google_maps_2468,Quán Heo Tộc,restaurant,17.73,,,,
MATCH:overture:overture:8ff8aa4d-88eb-4c00-a6c3-cfb055345714,PROBABLE_MATCH,PROBABLE_MATCH,0.9021,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:8ff8aa4d-88eb-4c00-a6c3-cfb055345714,Quán Ăn Bà Tỉnh 2,restaurant,google_maps_902,Quán ăn Bà Tỉnh,restaurant,3,,,,
MATCH:overture:overture:92fae557-36ab-4bcd-95d4-3c91be12fae6,PROBABLE_MATCH,PROBABLE_MATCH,0.7739,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:92fae557-36ab-4bcd-95d4-3c91be12fae6,Chè Xuân Trang,restaurant,foody_152,Chè Xuân Trang - Lê Duẩn,restaurant,38.1,,,,
MATCH:overture:overture:93b22279-53bd-4000-9bf4-61b33cd4c15c,PROBABLE_MATCH,PROBABLE_MATCH,0.787,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:93b22279-53bd-4000-9bf4-61b33cd4c15c,TÝ CÀ PHƠ,cafe,google_maps_2843,TRE Ca Phe,cafe,97.5,,,,
MATCH:overture:overture:940be6db-2eda-4f0a-8d2a-7e28d5373069,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9864,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:940be6db-2eda-4f0a-8d2a-7e28d5373069,Quán Ăn Bà Hồng,restaurant,google_maps_1157,Quán Ăn Bà Hồng,restaurant,34.01,,,,
MATCH:overture:overture:9581625b-ba0d-401f-9365-fb3006c9b537,NEW_CANDIDATE,NEW_CANDIDATE,0.4511,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:9581625b-ba0d-401f-9365-fb3006c9b537,I3 Coffee,cafe,google_maps_1940,Bánh Mỳ Thính,cafe,33.73,,,,
MATCH:overture:overture:97837a9c-c660-4de2-ae17-333d173e3b6f,NEW_CANDIDATE,NEW_CANDIDATE,0.4154,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:97837a9c-c660-4de2-ae17-333d173e3b6f,Baochaushop da Nang- 560 Trưng Nữ Vương,shopping,google_maps_2847,Cà Phê Muối Huế 4 - N Salt cafe Trưng Nữ Vương,cafe,205.09,,,,
MATCH:overture:overture:97c2b690-67fc-4cb4-971b-5ebcba429b8a,NEW_CANDIDATE,NEW_CANDIDATE,0.3556,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:97c2b690-67fc-4cb4-971b-5ebcba429b8a,Bất Động Sản Huy Cường Bat Dong San Huy Cuong,event,google_maps_2044,Quán Tiến - Ăn Uống - Nhậu Bình Dân,restaurant,126.48,,,,
MATCH:overture:overture:98696946-0e7f-46c6-9904-0807e2afa9c0,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9925,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:98696946-0e7f-46c6-9904-0807e2afa9c0,Phú khang cafe -ăn sáng,cafe,google_maps_4620,Phú khang cafe -ăn sáng,cafe,18.82,,,,
MATCH:overture:overture:99a28e27-23fc-4325-97cd-c7cadd9a66b7,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9981,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:99a28e27-23fc-4325-97cd-c7cadd9a66b7,Nhà hàng Phố Biển,restaurant,google_maps_2549,Nhà hàng Phố Biển,restaurant,4.87,,,,
MATCH:overture:overture:9b69f66b-dc90-4edf-9cee-22add71e59d3,NEW_CANDIDATE,NEW_CANDIDATE,0.3233,EVIDENCE_SUPPORTED,NOT_MATCH,SAME_BUILDING_DIFFERENT_BUSINESS,"[""distance_m=13.88"",""incompatible_known_categories""]",STAGE4I_STRUCTURED_EVIDENCE_V1,overture,overture:9b69f66b-dc90-4edf-9cee-22add71e59d3,May House Homestay Đà Nẵng,holiday,google_maps_2060,Quán Ăn Trường Sinh,restaurant,13.88,,,,
MATCH:overture:overture:9f25cc9c-486a-41bb-82bf-f60098365a18,NEW_CANDIDATE,NEW_CANDIDATE,0.3023,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:9f25cc9c-486a-41bb-82bf-f60098365a18,JPK Võ Group,industrial,google_maps_4917,Cơm Bếp Ngọ - Cơm gà,restaurant,66.51,,,,
MATCH:overture:overture:a143b344-7771-4cb9-aaf3-c0d26ae8dba3,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9903,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a143b344-7771-4cb9-aaf3-c0d26ae8dba3,Kebab Ngon,restaurant,google_maps_1511,Kebab Ngon,restaurant,24.25,,,,
MATCH:overture:overture:a1c463a9-ad5b-4b86-acc7-2e6dca34e38c,AMBIGUOUS,AMBIGUOUS,0.9301,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a1c463a9-ad5b-4b86-acc7-2e6dca34e38c,Đồng Tiến Bakery - Kinh Dương Vương,bakery,google_maps_1283,Đồng Tiến Bakery - Kinh Dương Vương,bakery,174.85,,,,
MATCH:overture:overture:a27949f2-1517-4641-a8c6-2e50da7f8bab,NEW_CANDIDATE,NEW_CANDIDATE,0.3035,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a27949f2-1517-4641-a8c6-2e50da7f8bab,Uyen Beauty Spa,beauty,google_maps_867,Jollibee Lý Thái Tổ,restaurant,122.84,,,,
MATCH:overture:overture:a44c8bda-f298-48d0-bafa-a26c3ed8d506,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9945,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a44c8bda-f298-48d0-bafa-a26c3ed8d506,Tiệm Quê Nhà,restaurant,google_maps_874,Tiệm Quê Nhà,restaurant,13.82,,,,
MATCH:overture:overture:a4dff44e-f413-4656-867d-d8d22369f0e2,NEW_CANDIDATE,NEW_CANDIDATE,0.3119,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a4dff44e-f413-4656-867d-d8d22369f0e2,Bảo Hiểm Xã Hội Tp.Đà Nẵng,insurance,google_maps_1434,Nhà Hàng Hải Sản - Ơ Kìa,restaurant,123.06,,,,
MATCH:overture:overture:a77cba98-6661-46de-9ffb-92bd80ce0711,HIGH_CONFIDENCE_MATCH,HIGH_CONFIDENCE_MATCH,0.9891,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a77cba98-6661-46de-9ffb-92bd80ce0711,Hàu Nướng Quang Trân,restaurant,google_maps_893,Hàu Nướng Quang Trân,restaurant,27.24,,,,
MATCH:overture:overture:a7f5454c-e582-48c2-8541-1d081a280662,NEW_CANDIDATE,NEW_CANDIDATE,0.3112,EVIDENCE_SUPPORTED,NOT_MATCH,SAME_BUILDING_DIFFERENT_BUSINESS,"[""distance_m=12.02"",""incompatible_known_categories""]",STAGE4I_STRUCTURED_EVIDENCE_V1,overture,overture:a7f5454c-e582-48c2-8541-1d081a280662,DBA-Office for lease,event,google_maps_2344,Minh Quan Hotel,shopping,12.02,,,,
MATCH:overture:overture:a8c77348-b2c6-457f-89b5-af7f289b5e9f,NEW_CANDIDATE,NEW_CANDIDATE,0.2725,MACHINE_SUGGESTED,UNCERTAIN,INSUFFICIENT_INDEPENDENT_EVIDENCE,[],PENDING_HUMAN_REVIEW,overture,overture:a8c77348-b2c6-457f-89b5-af7f289b5e9f,Heart Spa Body and Foot Massage,spas,google_maps_2636,Coffee Huỳnh Gia,cafe,52.65,,,,
